{-61.541626, -35.217462, -0.913541}
{-69.25673, -39.531788, -4.667903}
{-77.077675, -43.955031, -8.043841}
{0, 0, 0}
{-5.683944, -3.060299, 6.957729}
{-13.658308, -7.45534, 9.84751}
{-21.895198, -12.210963, 11.054798}
{-30.1555, -17.071178, 10.995172}
{-38.344343, -21.851545, 9.633169}
{-46.186569, -26.397637, 6.521109}
{-53.691083, -30.717506, 2.395557}
{-61.509208, -35.132205, -0.981541}
{-69.228633, -39.414106, -4.732077}
{-77.052673, -43.813495, -8.096383}
{0, 0, 0}
{-5.705688, -3.148059, 6.918525}
{-13.700178, -7.58197, 9.743729}
{-21.950203, -12.344266, 10.962471}
{-30.227571, -17.206912, 10.956974}
{-38.436842, -21.992211, 9.628015}
{-46.297822, -26.546232, 6.528259}
{-53.811433, -30.873837, 2.391392}
{-61.62147, -35.29613, -1.038258}
{-69.323085, -39.566019, -4.877631}
{-77.147497, -43.943045, -8.310222}
{0, 0, 0}
{-5.680223, -3.170218, 6.948432}
{-13.662259, -7.636142, 9.798264}
{-21.922522, -12.404028, 11.02456}
{-30.218479, -17.259687, 11.02366}
{-38.443617, -22.044547, 9.699668}
{-46.31851, -26.603378, 6.603577}
{-53.841379, -30.938856, 2.462714}
{-61.654001, -35.381345, -0.970047}
{-69.351221, -39.683738, -4.813339}
{-77.172499, -44.084581, -8.25768}
{0, 0, 0}
{-6.749097, -3.68328, 5.932127}
{-15.066316, -8.394831, 8.174023}
{-23.520171, -13.269904, 9.335739}
{-31.99954, -18.227764, 9.547993}
{-40.396173, -23.134916, 8.26515}
{-48.416071, -27.77906, 5.021064}
{-56.046929, -32.100821, 0.58723}
{-63.918851, -36.550623, -3.2686}
{-71.50375, -40.798484, -7.852093}
{-79.417768, -45.339888, -11.443178}
{0, 0, 0}
{-6.774751, -3.653761, 5.902283}
{-15.094556, -8.345776, 8.131279}
{-23.540478, -13.214974, 9.288118}
{-32.004487, -18.17876, 9.497957}
{-40.385563, -23.090335, 8.210104}
{-48.393414, -27.730432, 4.961659}
{-56.022172, -32.031969, 0.527684}
{-63.895072, -36.459267, -3.325666}
{-71.487946, -40.676902, -7.901784}
{-79.399412, -45.208815, -11.483552}
{0, 0, 0}
{-6.804572, -3.743968, 5.832899}
{-15.141352, -8.457774, 8.022498}
{-23.600287, -13.334751, 9.181386}
{-32.079986, -18.300974, 9.433124}
{-40.483097, -23.214008, 8.183619}
{-48.508283, -27.86089, 4.942722}
{-56.122173, -32.169979, 0.459}
{-63.983994, -36.597096, -3.455541}
{-71.558822, -40.786949, -8.118633}
{-79.477678, -45.314204, -11.723027}
{0, 0, 0}
{-6.778955, -3.77345, 5.862685}
{-15.11311, -8.506816, 8.065245}
{-23.57997, -13.38969, 9.22897}
{-32.075021, -18.349995, 9.483113}
{-40.49368, -23.258595, 8.238603}
{-48.530946, -27.909498, 5.002127}
{-56.146963, -32.238827, 0.518611}
{-64.007807, -36.688473, -3.398382}
{-71.574625, -40.908549, -8.068927}
{-79.496033, -45.445277, -11.682654}
